Date,Close,GDP,Inflation,Interest Rate,VIX,Stock_Returns
2023-01-03,651.0499877929688,6.3,6.155075939,6.5,14.775,-0.009056335170519403
2023-01-04,641.5999755859375,6.3,6.155075939,6.5,14.775,-0.014515033229731578
2023-01-05,636.0999755859375,6.3,6.155075939,6.5,14.775,-0.0085723195281876
2023-01-06,625.7999877929688,6.3,6.155075939,6.5,14.775,-0.0161924040061171
2023-01-09,633.2000122070312,6.3,6.155075939,6.5,14.775,0.0118249034170812
2023-01-10,625.2000122070312,6.3,6.155075939,6.5,14.775,-0.012634238543546172
2023-01-11,622.0499877929688,6.3,6.155075939,6.5,14.775,-0.0050384266675596034
2023-01-12,628.1500244140625,6.3,6.155075939,6.5,14.775,0.00980634473241726
2023-01-13,619.75,6.3,6.155075939,6.5,14.775,-0.0133726404323522
2023-01-16,624.0,6.3,6.155075939,6.5,14.775,0.0068576038725292054
2023-01-17,628.0,6.3,6.155075939,6.5,14.775,0.0064102564102563875
2023-01-18,629.5,6.3,6.155075939,6.5,14.775,0.0023885350318471055
2023-01-19,621.25,6.3,6.155075939,6.5,14.775,-0.013105639396346347
2023-01-20,616.3499755859375,6.3,6.155075939,6.5,14.775,-0.007887363241951717
2023-01-23,640.9000244140625,6.3,6.155075939,6.5,14.775,0.03983134550266887
2023-01-24,634.7000122070312,6.3,6.155075939,6.5,14.775,-0.009673914761822
2023-01-25,615.9000244140625,6.3,6.155075939,6.5,14.775,-0.02962027324939842
2023-01-27,603.9500122070312,6.3,6.155075939,6.5,14.775,-0.01940251945662763
2023-01-30,606.25,6.3,6.155075939,6.5,14.775,0.003808241984404992
2023-01-31,618.9000244140625,6.3,6.155075939,6.5,14.775,0.020866019652061807
2023-02-01,611.8499755859375,6.5,6.16,6.5,15.1675,-0.011391256341926281
2023-02-02,625.3499755859375,6.5,6.16,6.5,15.1675,0.0220642323096798
2023-02-03,629.1500244140625,6.5,6.16,6.5,15.1675,0.006076675424132594
